Date,Grade,Caliper,Width,Tons,Plant
07-Oct-15,CRB,.020,45.375,1.012547852,Newton
07-Oct-15,CRB,.020,45.375,1.012547852,Newton
07-Oct-15,CRB,.020,45.375,1.012547852,Newton
20-Oct-15,CRB,.020,45.375,1.012547852,Newton
07-Oct-15,CRB,.020,45.375,2.025095703,Newton
07-Oct-15,CRB,.020,45.375,2.025095703,Newton
03-Aug-15,CRB,.020,45.375,0.9895354,Newton
03-Aug-15,CRB,.020,45.375,0.9895354,Newton
03-Aug-15,CRB,.020,45.375,1.943631626,Newton
27-Apr-15,CRB,.020,45.375,1.058572754,Newton
03-Aug-15,CRB,.020,45.375,0.9895354,Newton
19-Aug-15,CRB,.020,45.375,1.012547852,Newton
21-Sep-15,CRB,.020,45.375,0.9895354,Newton
07-Oct-15,CRB,.020,45.375,1.012547852,Newton
07-Oct-15,CRB,.020,45.375,2.025095703,Newton
20-Oct-15,CRB,.020,45.375,1.012547852,Newton
20-Oct-15,CRB,.020,45.375,1.012547852,Newton
20-Oct-15,CRB,.020,45.375,1.012547852,Newton
20-Oct-15,CRB,.020,45.375,1.012547852,Newton
04-Nov-15,CRB,.020,45.375,0.9895354,Newton
27-Apr-15,CRB,.020,45.375,1.058572754,Newton
21-Sep-15,CRB,.020,45.375,0.9895354,Newton
04-Nov-15,CRB,.020,45.375,0.9895354,Newton
04-Nov-15,CRB,.020,45.375,1.979070801,Newton
04-Nov-15,CRB,.020,45.375,0.9895354,Newton
27-Apr-15,CRB,.020,45.375,1.058572754,Newton
27-Apr-15,CRB,.020,45.375,1.058572754,Newton
27-Apr-15,CRB,.020,45.375,1.058572754,Newton
27-Apr-15,CRB,.020,45.375,0.478658984,Newton
27-Apr-15,CRB,.020,45.375,1.058572754,Newton
27-Apr-15,CRB,.020,45.375,1.058572754,Newton
19-Aug-15,CRB,.020,45.375,1.012547852,Newton
03-Aug-15,CRB,.020,45.375,1.979070801,Newton
19-Aug-15,CRB,.020,45.375,1.012547852,Newton
03-Aug-15,CRB,.020,45.375,0.9895354,Newton
19-Aug-15,CRB,.020,45.375,1.012547852,Newton
24-Sep-15,CRB,.020,45.375,1.979070801,Newton
24-Sep-15,CRB,.020,45.375,1.979070801,Newton
03-Aug-15,CRB,.020,45.375,1.979070801,Newton
14-Dec-15,CRB,.020,45.375,0.9895354,Newton
14-Dec-15,CRB,.020,45.375,0.834891729,Newton
20-Oct-15,CRB,.020,45.375,1.012547852,Newton
14-Dec-15,CRB,.020,45.375,0.9895354,Newton
14-Dec-15,CRB,.020,45.375,0.9895354,Newton
04-Nov-15,CRB,.020,45.375,0.9895354,Newton
20-Oct-15,CRB,.020,45.375,1.012547852,Newton
20-Oct-15,CRB,.020,45.375,1.012547852,Newton
04-Nov-15,CRB,.020,45.375,0.9895354,Newton
04-Nov-15,CRB,.020,45.375,1.979070801,Newton
14-Dec-15,CRB,.020,45.375,0.9895354,Newton
04-Nov-15,CRB,.020,45.375,0.9895354,Newton
04-Nov-15,CRB,.020,45.375,0.9895354,Newton
20-Oct-15,CRB,.020,45.375,1.012547852,Newton
04-Nov-15,CRB,.020,45.375,1.979070801,Newton
04-Nov-15,CRB,.020,45.375,0.9895354,Newton
04-Nov-15,CRB,.020,45.375,0.9895354,Newton
07-Oct-15,CRB,.020,45.375,1.012547852,Newton
20-Oct-15,CRB,.020,45.375,2.025095703,Newton
20-Oct-15,CRB,.020,45.375,1.012547852,Newton
20-Oct-15,CRB,.020,45.375,1.012547852,Newton
07-Oct-15,CRB,.020,45.375,1.012547852,Newton
14-Dec-15,CRB,.020,45.375,0.9895354,Newton
14-Dec-15,CRB,.020,45.375,0.9895354,Newton
14-Dec-15,CRB,.020,45.375,0.834891729,Newton
14-Dec-15,CRB,.020,45.375,0.9895354,Newton
21-Jan-15,CRB,.020,46.000,1.278223403,Hamel
05-Feb-15,CRB,.020,46.000,1.218172639,Hamel
21-Jan-15,CRB,.020,46.000,1.291091424,Hamel
13-Feb-15,CRB,.020,46.000,1.183857917,Hamel
13-Feb-15,CRB,.020,46.000,1.196725938,Hamel
13-Feb-15,CRB,.020,46.000,1.115228472,Hamel
27-Feb-15,CRB,.020,46.000,1.329695486,Hamel
05-Feb-15,CRB,.020,46.000,1.201015278,Hamel
13-Feb-15,CRB,.020,46.000,1.179568576,Hamel
04-Feb-15,CRB,.020,46.000,1.243908681,Hamel
21-Jan-15,CRB,.020,46.000,1.243908681,Hamel
13-Feb-15,CRB,.020,46.000,1.192436597,Hamel
04-Feb-15,CRB,.020,46.000,1.23533,Hamel
13-Feb-15,CRB,.020,46.000,1.170989896,Hamel
06-Feb-15,CRB,.020,46.000,1.201015278,Hamel
27-Feb-15,CRB,.020,46.000,0.750634549,Hamel
05-Feb-15,CRB,.020,46.000,1.23104066,Hamel
04-Feb-15,CRB,.020,46.000,1.243908681,Hamel
06-Feb-15,CRB,.020,46.000,1.213883299,Hamel
11-Mar-15,CRB,.020,46.000,1.188147257,Hamel
27-Feb-15,CRB,.020,46.000,1.179568576,Hamel
21-Jan-15,CRB,.020,46.000,1.089492431,Hamel
27-Feb-15,CRB,.020,46.000,1.222461979,Hamel
12-Mar-15,CRB,.020,46.000,1.205304618,Hamel
13-Feb-15,CRB,.020,46.000,1.183857917,Hamel
13-Feb-15,CRB,.020,46.000,1.183857917,Hamel
13-Feb-15,CRB,.020,46.000,1.106649792,Hamel
12-Mar-15,CRB,.020,46.000,1.205304618,Hamel
12-Mar-15,CRB,.020,46.000,1.149543194,Hamel
06-Feb-15,CRB,.020,46.000,1.201015278,Hamel
06-Feb-15,CRB,.020,46.000,1.050888368,Hamel
11-Mar-15,CRB,.020,46.000,1.205304618,Hamel
14-Apr-15,CRB,.020,46.000,1.072335069,Hamel
14-Apr-15,CRB,.020,46.000,1.201015278,Hamel
14-Apr-15,CRB,.020,46.000,1.218172639,Hamel
14-Apr-15,CRB,.020,46.000,1.192436597,Hamel
13-Feb-15,CRB,.020,46.000,1.196725938,Hamel
06-Feb-15,CRB,.020,46.000,1.201015278,Hamel
13-Apr-15,CRB,.020,46.000,0.827842674,Hamel
13-Feb-15,CRB,.020,46.000,1.170989896,Hamel
14-Apr-15,CRB,.020,46.000,1.188147257,Hamel
04-Dec-15,CRB,.020,46.000,1.115228472,Hamel
04-Dec-15,CRB,.020,46.000,1.106649792,Hamel
10-Dec-15,CRB,.020,46.000,1.140964514,Hamel
02-Dec-15,CRB,.020,46.000,1.093781771,Hamel
02-Dec-15,CRB,.020,46.000,1.098071111,Hamel
10-Dec-15,CRB,.020,46.000,1.132385833,Hamel
19-Jun-15,CRB,.020,46.000,1.201015278,Hamel
27-Apr-15,CRB,.020,46.000,1.179568576,Hamel
27-Apr-15,CRB,.020,46.000,1.179568576,Hamel
13-Feb-15,CRB,.020,46.000,1.192436597,Hamel
19-Jun-15,CRB,.020,46.000,1.201015278,Hamel
30-Mar-15,CRB,.020,46.000,1.098071111,Hamel
13-Feb-15,CRB,.020,46.000,1.183857917,Hamel
14-Apr-15,CRB,.020,46.000,1.192436597,Hamel
28-May-15,CRB,.020,46.000,1.192436597,Hamel
28-May-15,CRB,.020,46.000,0.977969583,Hamel
13-Feb-15,CRB,.020,46.000,1.102360451,Hamel
06-Feb-15,CRB,.020,46.000,1.192436597,Hamel
06-Feb-15,CRB,.020,46.000,1.201015278,Hamel
06-Feb-15,CRB,.020,46.000,1.201015278,Hamel
05-Feb-15,CRB,.020,46.000,1.23104066,Hamel
13-Feb-15,CRB,.020,46.000,1.179568576,Hamel
21-Jan-15,CRB,.020,46.000,0.514720833,Hamel
05-Feb-15,CRB,.020,46.000,1.23533,Hamel
05-Feb-15,CRB,.020,46.000,1.23533,Hamel
04-Dec-15,CRB,.020,46.000,1.089492431,Hamel
10-Dec-15,CRB,.020,46.000,1.140964514,Hamel
10-Dec-15,CRB,.020,46.000,1.132385833,Hamel
06-Feb-15,CRB,.020,46.000,1.201015278,Hamel
05-Feb-15,CRB,.020,46.000,1.201015278,Hamel
05-Feb-15,CRB,.020,46.000,1.218172639,Hamel
13-Feb-15,CRB,.020,46.000,1.170989896,Hamel
11-Mar-15,CRB,.020,46.000,1.205304618,Hamel
04-Dec-15,CRB,.020,46.000,1.08520309,Hamel
13-Apr-15,CRB,.020,46.000,1.192436597,Hamel
15-Jun-15,CRB,.020,46.000,1.188147257,Hamel
26-Oct-15,CRB,.020,46.000,1.106649792,Hamel
15-Jun-15,CRB,.020,46.000,1.218172639,Hamel
14-Jul-15,CRB,.020,46.000,1.243908681,Hamel
15-Jun-15,CRB,.020,46.000,1.168845226,Hamel
09-Jul-15,CRB,.020,46.000,1.218172639,Hamel
26-Oct-15,CRB,.020,46.000,1.166700556,Hamel
18-Sep-15,CRB,.020,46.000,1.115228472,Hamel
11-Nov-15,CRB,.020,46.000,1.018718316,Hamel
09-Jul-15,CRB,.020,46.000,1.196725938,Hamel
21-Aug-15,CRB,.020,46.000,0.857868056,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
10-Jul-15,CRB,.020,46.000,1.072335069,Hamel
14-Jul-15,CRB,.020,46.000,1.175279236,Hamel
13-Oct-15,CRB,.020,46.000,1.102360451,Hamel
09-Jul-15,CRB,.020,46.000,1.226751319,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
10-Dec-15,CRB,.020,46.000,1.140964514,Hamel
10-Dec-15,CRB,.020,46.000,1.119517813,Hamel
13-Oct-15,CRB,.020,46.000,1.08091375,Hamel
10-Dec-15,CRB,.020,46.000,1.136675174,Hamel
26-Oct-15,CRB,.020,46.000,1.183857917,Hamel
21-Jan-15,CRB,.020,46.000,1.278223403,Hamel
26-Oct-15,CRB,.020,46.000,1.098071111,Hamel
26-Oct-15,CRB,.020,46.000,1.106649792,Hamel
02-Dec-15,CRB,.020,46.000,1.098071111,Hamel
10-Dec-15,CRB,.020,46.000,1.136675174,Hamel
13-Oct-15,CRB,.020,46.000,1.102360451,Hamel
04-Dec-15,CRB,.020,46.000,1.115228472,Hamel
09-Jan-15,CRB,.020,46.000,0.431078698,Hamel
26-Oct-15,CRB,.020,46.000,1.183857917,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
21-Aug-15,CRB,.020,46.000,1.136675174,Hamel
21-Aug-15,CRB,.020,46.000,1.158121875,Hamel
11-Sep-15,CRB,.020,46.000,1.072335069,Hamel
21-Aug-15,CRB,.020,46.000,1.115228472,Hamel
21-Aug-15,CRB,.020,46.000,0.857868056,Hamel
13-Oct-15,CRB,.020,46.000,1.08091375,Hamel
03-Sep-15,CRB,.020,46.000,1.038020347,Hamel
18-Sep-15,CRB,.020,46.000,1.110939132,Hamel
13-Oct-15,CRB,.020,46.000,1.098071111,Hamel
26-Oct-15,CRB,.020,46.000,1.093781771,Hamel
13-Oct-15,CRB,.020,46.000,1.08305842,Hamel
18-Sep-15,CRB,.020,46.000,1.102360451,Hamel
13-Oct-15,CRB,.020,46.000,1.059467049,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
18-Sep-15,CRB,.020,46.000,1.102360451,Hamel
04-Dec-15,CRB,.020,46.000,1.106649792,Hamel
26-Oct-15,CRB,.020,46.000,1.166700556,Hamel
15-Jun-15,CRB,.020,46.000,0.892182778,Hamel
11-Sep-15,CRB,.020,46.000,1.08091375,Hamel
11-Sep-15,CRB,.020,46.000,1.072335069,Hamel
18-Sep-15,CRB,.020,46.000,1.110939132,Hamel
15-Jul-15,CRB,.020,46.000,1.218172639,Hamel
10-Dec-15,CRB,.020,46.000,1.098071111,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
13-Oct-15,CRB,.020,46.000,0.583350278,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
13-Oct-15,CRB,.020,46.000,1.059467049,Hamel
13-Oct-15,CRB,.020,46.000,1.106649792,Hamel
13-Oct-15,CRB,.020,46.000,1.098071111,Hamel
04-Dec-15,CRB,.020,46.000,0.92220816,Hamel
13-Oct-15,CRB,.020,46.000,1.098071111,Hamel
15-Jul-15,CRB,.020,46.000,1.205304618,Hamel
13-Oct-15,CRB,.020,46.000,1.08091375,Hamel
13-Oct-15,CRB,.020,46.000,1.098071111,Hamel
13-Oct-15,CRB,.020,46.000,0.583350278,Hamel
15-Jul-15,CRB,.020,46.000,1.218172639,Hamel
09-Jul-15,CRB,.020,46.000,1.243908681,Hamel
04-Dec-15,CRB,.020,46.000,1.106649792,Hamel
13-Oct-15,CRB,.020,46.000,1.098071111,Hamel
09-Jul-15,CRB,.020,46.000,1.179568576,Hamel
09-Jul-15,CRB,.020,46.000,1.166700556,Hamel
09-Jul-15,CRB,.020,46.000,1.179568576,Hamel
09-Jul-15,CRB,.020,46.000,1.243908681,Hamel
10-Aug-15,CRB,.020,46.000,0.986548264,Hamel
28-May-15,CRB,.020,46.000,1.201015278,Hamel
14-Jul-15,CRB,.020,46.000,1.175279236,Hamel
14-Jul-15,CRB,.020,46.000,1.179568576,Hamel
15-Jul-15,CRB,.020,46.000,1.218172639,Hamel
15-Jun-15,CRB,.020,46.000,1.188147257,Hamel
11-Jun-15,CRB,.020,46.000,1.136675174,Hamel
10-Aug-15,CRB,.020,46.000,0.999845219,Hamel
09-Jul-15,CRB,.020,46.000,1.170989896,Hamel
09-Jul-15,CRB,.020,46.000,1.179568576,Hamel
28-May-15,CRB,.020,46.000,1.201015278,Hamel
28-May-15,CRB,.020,46.000,1.209593958,Hamel
19-Jun-15,CRB,.020,46.000,1.226751319,Hamel
28-May-15,CRB,.020,46.000,0.857868056,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
27-Feb-15,CRB,.020,46.000,0.793527951,Hamel
18-Sep-15,CRB,.020,46.000,1.110939132,Hamel
11-Jun-15,CRB,.020,46.000,1.162411215,Hamel
28-May-15,CRB,.020,46.000,1.201015278,Hamel
10-Aug-15,CRB,.020,46.000,0.986548264,Hamel
28-May-15,CRB,.020,46.000,1.205304618,Hamel
27-Feb-15,CRB,.020,46.000,0.750634549,Hamel
27-Feb-15,CRB,.020,46.000,1.329695486,Hamel
28-Jul-15,CRB,.020,46.000,1.029441667,Hamel
28-Jul-15,CRB,.020,46.000,0.887893438,Hamel
11-Jun-15,CRB,.020,46.000,1.162411215,Hamel
15-Jun-15,CRB,.020,46.000,1.213883299,Hamel
27-Apr-15,CRB,.020,46.000,1.183857917,Hamel
09-Jul-15,CRB,.020,46.000,1.166700556,Hamel
10-Jul-15,CRB,.020,46.000,1.128096493,Hamel
09-Jul-15,CRB,.020,46.000,1.166700556,Hamel
09-Jul-15,CRB,.020,46.000,1.213883299,Hamel
11-Mar-15,CRB,.020,46.000,1.209593958,Hamel
14-Apr-15,CRB,.020,46.000,1.188147257,Hamel
11-Sep-15,CRB,.020,46.000,1.08091375,Hamel
14-Apr-15,CRB,.020,46.000,1.218172639,Hamel
14-Apr-15,CRB,.020,46.000,1.201015278,Hamel
15-Jul-15,CRB,.020,46.000,1.093781771,Hamel
15-Jun-15,CRB,.020,46.000,1.213883299,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
26-Oct-15,CRB,.020,46.000,1.183857917,Hamel
26-Oct-15,CRB,.020,46.000,1.102360451,Hamel
09-Jul-15,CRB,.020,46.000,0.943654861,Hamel
09-Jul-15,CRB,.020,46.000,1.179568576,Hamel
09-Jul-15,CRB,.020,46.000,1.201015278,Hamel
09-Jul-15,CRB,.020,46.000,1.196725938,Hamel
09-Jul-15,CRB,.020,46.000,1.201015278,Hamel
19-Jun-15,CRB,.020,46.000,1.201015278,Hamel
11-Mar-15,CRB,.020,46.000,1.205304618,Hamel
13-Oct-15,CRB,.020,46.000,1.098071111,Hamel
14-Jul-15,CRB,.020,46.000,1.179568576,Hamel
14-Jul-15,CRB,.020,46.000,1.201015278,Hamel
28-Jul-15,CRB,.020,46.000,1.029441667,Hamel
15-Jul-15,CRB,.020,46.000,1.218172639,Hamel
27-Apr-15,CRB,.020,46.000,1.162411215,Hamel
27-Apr-15,CRB,.020,46.000,1.170989896,Hamel
18-Sep-15,CRB,.020,46.000,1.115228472,Hamel
10-Aug-15,CRB,.020,46.000,0.986548264,Hamel
27-Apr-15,CRB,.020,46.000,1.183857917,Hamel
13-Apr-15,CRB,.020,46.000,0.827842674,Hamel
27-Apr-15,CRB,.020,46.000,1.162411215,Hamel
28-May-15,CRB,.020,46.000,1.179568576,Hamel
28-May-15,CRB,.020,46.000,1.205304618,Hamel
09-Jul-15,CRB,.020,46.000,1.179568576,Hamel
09-Jul-15,CRB,.020,46.000,1.170989896,Hamel
13-Apr-15,CRB,.020,46.000,1.201015278,Hamel
09-Jul-15,CRB,.020,46.000,1.170989896,Hamel
27-Apr-15,CRB,.020,46.000,0.553324896,Hamel
09-Jul-15,CRB,.020,46.000,0.754494955,Hamel
14-Jul-15,CRB,.020,46.000,1.201015278,Hamel
09-Jul-15,CRB,.020,46.000,1.213883299,Hamel
27-Apr-15,CRB,.020,46.000,1.166700556,Hamel
28-May-15,CRB,.020,46.000,1.192436597,Hamel
14-Apr-15,CRB,.020,46.000,1.188147257,Hamel
30-Mar-15,CRB,.020,46.000,1.136675174,Hamel
06-Feb-15,CRB,.020,46.000,1.08520309,Hamel
11-Mar-15,CRB,.020,46.000,1.175279236,Hamel
14-Apr-15,CRB,.020,46.000,1.201015278,Hamel
11-Mar-15,CRB,.020,46.000,1.166700556,Hamel
11-Mar-15,CRB,.020,46.000,1.166700556,Hamel
30-Mar-15,CRB,.020,46.000,0.986548264,Hamel
11-Mar-15,CRB,.020,46.000,1.205304618,Hamel
27-Apr-15,CRB,.020,46.000,0.557614236,Hamel
11-Mar-15,CRB,.020,46.000,1.188147257,Hamel
27-Apr-15,CRB,.020,46.000,1.162411215,Hamel
27-Apr-15,CRB,.020,46.000,1.162411215,Hamel
14-Apr-15,CRB,.020,46.000,1.201015278,Hamel
13-Apr-15,CRB,.020,46.000,1.201015278,Hamel
27-Apr-15,CRB,.020,46.000,1.175279236,Hamel
27-Apr-15,CRB,.020,46.000,1.166700556,Hamel
27-Apr-15,CRB,.020,46.000,1.170989896,Hamel
11-Mar-15,CRB,.020,46.000,1.175279236,Hamel
27-Feb-15,CRB,.020,46.000,1.179568576,Hamel
12-Mar-15,CRB,.020,46.000,1.149543194,Hamel
09-Jan-15,CRB,.020,46.000,1.170989896,Hamel
09-Jan-15,CRB,.020,46.000,1.175279236,Hamel
09-Jan-15,CRB,.020,46.000,1.170989896,Hamel
09-Jan-15,CRB,.020,46.000,1.175279236,Hamel
15-Jul-15,CRB,.020,46.000,1.179568576,Hamel
28-May-15,CRB,.020,46.000,1.179568576,Hamel
28-May-15,CRB,.020,46.000,1.115228472,Hamel
15-Jul-15,CRB,.020,46.000,1.205304618,Hamel
15-Jun-15,CRB,.020,46.000,1.173992434,Hamel
28-May-15,CRB,.020,46.000,1.201015278,Hamel
13-Apr-15,CRB,.020,46.000,1.192436597,Hamel
14-Apr-15,CRB,.020,46.000,1.196725938,Hamel
15-Jun-15,CRB,.020,46.000,1.218172639,Hamel
15-Jun-15,CRB,.020,46.000,1.243908681,Hamel
15-Jun-15,CRB,.020,46.000,1.136675174,Hamel
28-May-15,CRB,.020,46.000,1.201015278,Hamel
28-Jul-15,CRB,.020,46.000,1.029441667,Hamel
10-Aug-15,CRB,.020,46.000,0.986548264,Hamel
14-Apr-15,CRB,.020,46.000,1.196725938,Hamel
19-Jun-15,CRB,.020,46.000,1.209593958,Hamel
14-Jul-15,CRB,.020,46.000,1.243908681,Hamel
21-Aug-15,CRB,.020,46.000,1.115228472,Hamel
28-May-15,CRB,.020,46.000,1.201015278,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
21-Aug-15,CRB,.020,46.000,1.115228472,Hamel
09-Jul-15,CRB,.020,46.000,1.209593958,Hamel
09-Jul-15,CRB,.020,46.000,1.179568576,Hamel
11-Jun-15,CRB,.020,46.000,1.136675174,Hamel
21-Aug-15,CRB,.020,46.000,1.115228472,Hamel
15-Jun-15,CRB,.020,46.000,0.956522882,Hamel
21-Aug-15,CRB,.020,46.000,1.050888368,Hamel
10-Aug-15,CRB,.020,46.000,0.986548264,Hamel
10-Aug-15,CRB,.020,46.000,0.973251309,Hamel
09-Jul-15,CRB,.020,46.000,1.218172639,Hamel
19-Jun-15,CRB,.020,46.000,1.201015278,Hamel
09-Jul-15,CRB,.020,46.000,1.213883299,Hamel
09-Jul-15,CRB,.020,46.000,1.209593958,Hamel
09-Jul-15,CRB,.020,46.000,1.243908681,Hamel
09-Jul-15,CRB,.020,46.000,0.810685313,Hamel
14-Jul-15,CRB,.020,46.000,1.179568576,Hamel
21-Aug-15,CRB,.020,46.000,1.158121875,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
09-Jul-15,CRB,.020,46.000,1.213883299,Hamel
09-Jul-15,CRB,.020,46.000,1.201015278,Hamel
27-Apr-15,CRB,.020,46.000,1.175279236,Hamel
10-Aug-15,CRB,.020,46.000,0.986548264,Hamel
14-Jul-15,CRB,.020,46.000,1.201015278,Hamel
15-Jul-15,CRB,.020,46.000,1.093781771,Hamel
09-Jul-15,CRB,.020,46.000,1.201015278,Hamel
14-Jul-15,CRB,.020,46.000,1.201015278,Hamel
21-Aug-15,CRB,.020,46.000,1.136675174,Hamel
28-Jul-15,CRB,.020,46.000,1.029441667,Hamel
04-Dec-15,CRB,.020,46.000,1.040165017,Hamel
04-Dec-15,CRB,.020,46.000,1.106649792,Hamel
10-Dec-15,CRB,.020,46.000,1.132385833,Hamel
11-Nov-15,CRB,.020,46.000,1.136675174,Hamel
11-Nov-15,CRB,.020,46.000,0.793099017,Hamel
11-Nov-15,CRB,.020,46.000,1.115228472,Hamel
26-Oct-15,CRB,.020,46.000,1.093781771,Hamel
26-Oct-15,CRB,.020,46.000,1.093781771,Hamel
11-Sep-15,CRB,.020,46.000,1.08091375,Hamel
10-Dec-15,CRB,.020,46.000,1.140964514,Hamel
28-May-15,CRB,.020,46.000,1.192436597,Hamel
28-May-15,CRB,.020,46.000,1.205304618,Hamel
28-May-15,CRB,.020,46.000,1.192436597,Hamel
28-May-15,CRB,.020,46.000,1.201015278,Hamel
10-Aug-15,CRB,.020,46.000,0.986548264,Hamel
18-Sep-15,CRB,.020,46.000,0.746345208,Hamel
10-Aug-15,CRB,.020,46.000,0.986548264,Hamel
10-Aug-15,CRB,.020,46.000,0.986548264,Hamel
10-Dec-15,CRB,.020,46.000,1.119517813,Hamel
03-Sep-15,CRB,.020,46.000,0.986548264,Hamel
26-Oct-15,CRB,.020,46.000,1.183857917,Hamel
26-Oct-15,CRB,.020,46.000,1.119517813,Hamel
14-Dec-15,CRB,.020,47.875,1.077025423,Newton
14-Dec-15,CRB,.020,47.875,1.077025423,Newton
14-Dec-15,CRB,.020,47.875,1.077025423,Newton
21-Sep-15,CRB,.020,47.875,1.102072526,Newton
14-Dec-15,CRB,.020,47.875,1.077025423,Newton
14-Dec-15,CRB,.020,47.875,1.077025423,Newton
14-Dec-15,CRB,.020,47.875,1.077025423,Newton
14-Dec-15,CRB,.020,47.875,1.077025423,Newton
14-Dec-15,CRB,.020,47.875,1.077025423,Newton
21-Sep-15,CRB,.020,47.875,1.102072526,Newton
12-Oct-15,CRB,.020,47.875,1.102072526,Newton
21-Sep-15,CRB,.020,47.875,1.102072526,Newton
21-Sep-15,CRB,.020,47.875,1.102072526,Newton
12-Oct-15,CRB,.020,47.875,1.102072526,Newton
12-Oct-15,CRB,.020,47.875,1.102072526,Newton
12-Oct-15,CRB,.020,47.875,1.102072526,Newton
21-Sep-15,CRB,.020,47.875,1.102072526,Newton
21-Sep-15,CRB,.020,47.875,1.102072526,Newton
12-Oct-15,CRB,.020,47.875,1.676653066,Newton
12-Oct-15,CRB,.020,47.875,1.102072526,Newton
12-Oct-15,CRB,.020,47.875,1.102072526,Newton
12-Oct-15,CRB,.020,47.875,1.102072526,Newton
12-Oct-15,CRB,.020,47.875,1.102072526,Newton
12-Oct-15,CRB,.020,47.875,1.102072526,Newton
17-Oct-15,CRB,.020,47.875,1.202260938,Newton
17-Oct-15,CRB,.020,47.875,1.202260938,Newton
29-Jun-15,CRB,.020,47.875,1.152166732,Newton
29-Jun-15,CRB,.020,47.875,0.100188411,Newton
29-Jun-15,CRB,.020,47.875,1.152166732,Newton
29-Jun-15,CRB,.020,47.875,1.152166732,Newton
29-Jun-15,CRB,.020,47.875,1.352543555,Newton
21-Sep-15,CRB,.020,47.875,1.102072526,Newton
21-Sep-15,CRB,.020,47.875,0.418286618,Newton
29-Jun-15,CRB,.020,47.875,1.152166732,Newton
29-Jun-15,CRB,.020,47.875,1.152166732,Newton
29-Jun-15,CRB,.020,47.875,1.152166732,Newton
29-Jun-15,CRB,.020,47.875,1.152166732,Newton
14-Dec-15,CRB,.020,47.875,1.077025423,Newton
21-Sep-15,CRB,.020,47.875,2.204145052,Newton
17-Oct-15,CRB,.020,47.875,1.202260938,Newton
12-Oct-15,CRB,.020,47.875,1.102072526,Newton
14-Dec-15,CRB,.020,47.875,1.077025423,Newton
12-Oct-15,CRB,.020,47.875,1.102072526,Newton
12-Oct-15,CRB,.020,47.875,1.102072526,Newton
12-Oct-15,CRB,.020,47.875,1.202260938,Newton
13-Jan-15,CRB,.020,52.625,2.067723958,Hamel
13-Jan-15,CRB,.020,52.625,2.067723958,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
14-Jan-15,CRB,.020,52.625,1.033861979,Hamel
13-Jan-15,CRB,.020,52.625,1.033861979,Hamel
20-Feb-15,CRB,.020,52.625,1.981568793,Hamel
13-Jan-15,CRB,.020,52.625,1.033861979,Hamel
13-Jan-15,CRB,.020,52.625,1.033861979,Hamel
13-Jan-15,CRB,.020,52.625,2.067723958,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
13-Jan-15,CRB,.020,52.625,1.033861979,Hamel
23-Feb-15,CRB,.020,52.625,1.981568793,Hamel
13-Jan-15,CRB,.020,52.625,1.033861979,Hamel
14-Jan-15,CRB,.020,52.625,1.033861979,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
13-Jan-15,CRB,.020,52.625,2.067723958,Hamel
20-Feb-15,CRB,.020,52.625,1.981568793,Hamel
20-Feb-15,CRB,.020,52.625,1.981568793,Hamel
01-Apr-15,CRB,.020,52.625,1.033861979,Hamel
01-Apr-15,CRB,.020,52.625,1.033861979,Hamel
23-Feb-15,CRB,.020,52.625,0.990784397,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
23-Feb-15,CRB,.020,52.625,0.990784397,Hamel
23-Feb-15,CRB,.020,52.625,0.334712816,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
20-Feb-15,CRB,.020,52.625,1.981568793,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
23-Feb-15,CRB,.020,52.625,1.981568793,Hamel
23-Feb-15,CRB,.020,52.625,1.981568793,Hamel
20-Feb-15,CRB,.020,52.625,2.97235319,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
20-Feb-15,CRB,.020,52.625,1.981568793,Hamel
20-Feb-15,CRB,.020,52.625,0.990784397,Hamel
01-Apr-15,CRB,.020,52.625,1.033861979,Hamel
