Date,Grade,Caliper,Width,Tons,Plant,Mill
3/25/2016,PKXX,72-24-W,37.5,8.951,PLT00008,West Monroe
3/28/2016,PKXX,72-18-F,60.75,10.4345,PLT00008,West Monroe
3/28/2016,PKXX,72-24-W,31.25,9.8885,PLT00008,West Monroe
3/29/2016,PKXX,72-17-F,42,12.49915,PLT00008,West Monroe
3/29/2016,PKXX,72-22-W,31.5,17.7435,PLT00008,West Monroe
3/30/2016,PKXX,72-18-F,61,18.0225,PLT00008,West Monroe
3/31/2016,PKXX,72-17-F,42,7.4390125,PLT00008,West Monroe
4/1/2016,PKXX,72-22-W,32.75,10.986199,PLT00008,West Monroe
4/4/2016,PKXX,72-24-W,31.25,10.737,PLT00008,West Monroe
4/4/2016,PKXX,72-24-W,44,10.17,PLT00008,West Monroe
4/7/2016,PKXX,72-17-F,35.75,42.156,PLT00008,West Monroe
4/7/2016,PKXX,72-24-W,44,16.9735,PLT00008,West Monroe
4/8/2016,PKXX,72-17-F,35.75,42.1115,PLT00008,West Monroe
4/10/2016,PKXX,72-20-W,37.75,17.5065,PLT00008,West Monroe
4/12/2016,PKXX,72-20-W,38.375,20.463,PLT00008,West Monroe
4/13/2016,PKXX,72-20-W,38.375,60.7005,PLT00008,West Monroe
4/14/2016,PKXX,72-17-F,35.75,65.942,PLT00008,West Monroe
4/14/2016,PKXX,72-17-F,40,18.805,PLT00008,West Monroe
4/15/2016,PKXX,72-17-F,35.75,28.1375,PLT00008,West Monroe
4/15/2016,PKXX,72-17-F,42,18.3075,PLT00008,West Monroe
4/18/2016,PKXX,72-17-F,40,4.747,PLT00008,West Monroe
4/18/2016,PKXX,72-17-F,42,10.3015,PLT00008,West Monroe
4/18/2016,PKXX,72-17-F,44,2.6305,PLT00008,West Monroe
4/27/2016,PKXX,72-20-W,37.75,4.2305,PLT00008,West Monroe
4/27/2016,PKXX,72-24-W,44,32.4005,PLT00008,West Monroe
4/28/2016,PKXX,72-24-W,44,29.089,PLT00008,West Monroe
4/30/2016,PKXX,72-20-W,49.25,20.4165,PLT00008,West Monroe
5/1/2016,PKXX,72-20-W,49.25,20.569,PLT00008,West Monroe
5/2/2016,PKXX,72-20-W,38.375,15.777,PLT00008,West Monroe
5/6/2016,PKXX,72-18-F,59.75,26.3545,PLT00008,West Monroe
5/7/2016,PKXX,72-20-W,39.375,2.304,PLT00008,West Monroe
5/7/2016,PKXX,72-20-W,39.875,2.2995,PLT00008,West Monroe
5/17/2016,PKXX,72-24-W,44,20.115,PLT00008,West Monroe
5/17/2016,PKXX,72-26-W,42.375,6.938296,PLT00008,West Monroe
5/18/2016,PKXX,72-20-W,49.25,20.5755,PLT00008,West Monroe
5/19/2016,PKXX,72-20-W,46.625,22.19,PLT00008,West Monroe
5/19/2016,PKXX,72-20-W,49.25,17.4195,PLT00008,West Monroe
5/19/2016,PKXX,72-24-W,44,2.542,PLT00008,West Monroe
5/20/2016,PKXX,72-24-W,44,41.0385,PLT00008,West Monroe
5/24/2016,PKXX,72-22-W,57.75,19.117,PLT00008,West Monroe
6/1/2016,PKXX,72-20-W,38.375,47.4515,PLT00008,West Monroe
6/2/2016,PKXX,72-18-F,47.125,34.0825,PLT00008,West Monroe
6/2/2016,PKXX,72-20-W,38.375,28.3615,PLT00008,West Monroe
6/3/2016,PKXX,72-18-F,47.125,19.7565,PLT00008,West Monroe
6/7/2016,PKXX,72-18-F,47.125,8.4955,PLT00008,West Monroe
6/7/2016,PKXX,72-20-W,38.375,2.336,PLT00008,West Monroe
6/13/2016,PKXX,72-20-W,38.375,18.9285,PLT00008,West Monroe
6/13/2016,PKXX,72-20-W,49.25,11.4225,PLT00008,West Monroe
6/14/2016,PKXX,72-20-W,49.25,39.926,PLT00008,West Monroe
6/15/2016,PKXX,72-20-W,49.25,19.563,PLT00008,West Monroe
6/17/2016,PKXX,72-20-W,38.375,2.219,PLT00008,West Monroe
6/17/2016,PKXX,72-24-W,44,13.121,PLT00008,West Monroe
6/21/2016,PKXX,72-20-W,38.375,102.1035,PLT00008,West Monroe
6/27/2016,PKXX,72-17-F,35.75,19.5345,PLT00008,West Monroe
7/8/2015,AKOS,72-24-W,30.5,21.343,PLT00009,West Monroe
7/9/2015,AKOS,72-24-W,30.5,18.945,PLT00009,West Monroe
7/23/2015,AKOS,72-24-W,30.75,9.784,PLT00009,West Monroe
7/23/2015,AKOS,72-24-W,34.375,3.2105,PLT00009,West Monroe
8/12/2015,AKOS,72-24-W,30.5,19.687,PLT00009,West Monroe
8/13/2015,AKOS,72-24-W,30.5,1.656,PLT00009,West Monroe
9/2/2015,AKOS,72-24-W,30.625,8.325,PLT00009,West Monroe
9/3/2015,AKOS,72-24-W,32.875,1.6995,PLT00009,West Monroe
9/26/2015,AKOS,72-24-W,30.25,1.697,PLT00009,West Monroe
12/9/2015,AKOS,72-16-W,38,2.326,PLT00009,West Monroe
1/7/2016,AKOS,72-24-W,30.625,19.1005,PLT00009,West Monroe
1/29/2016,AKOS,72-16-W,35.2362,16.849,PLT00009,West Monroe
3/3/2016,AKOS,72-24-W,30.625,6.157,PLT00009,West Monroe
3/4/2016,AKOS,72-24-W,30.625,3.235,PLT00009,West Monroe
7/17/2015,FC02,72-28-W,50,38.401,PLT00009,West Monroe
8/13/2015,FC02,72-30-W,35.875,11.4145,PLT00009,West Monroe
8/31/2015,FC02,72-28-W,50,5.5075,PLT00009,West Monroe
10/2/2015,FC02,72-28-W,50,16.549,PLT00009,West Monroe
7/2/2015,PKXX,72-24-W,47,42.427,PLT00009,West Monroe
7/2/2015,PKXX,72-24-W,55,15.571,PLT00009,West Monroe
7/2/2015,PKXX,72-26-W,33.25,17.2205,PLT00009,West Monroe
7/2/2015,PKXX,72-28-W,32.875,19.8805,PLT00009,West Monroe
7/3/2015,PKXX,72-26-W,34.5,7.033,PLT00009,West Monroe
7/5/2015,PKXX,72-18-F,43.875,19.7575,PLT00009,West Monroe
7/6/2015,PKXX,72-17-F,35.75,6.3301825,PLT00009,West Monroe
7/6/2015,PKXX,72-18-F,31.375,26.3985,PLT00009,West Monroe
7/6/2015,PKXX,72-18-F,43.875,21.407,PLT00009,West Monroe
7/6/2015,PKXX,72-18-F,45,27.1645,PLT00009,West Monroe
7/6/2015,PKXX,72-18-F,59.75,42.426,PLT00009,West Monroe
7/6/2015,PKXX,72-28-W,32.875,32.8955,PLT00009,West Monroe
7/7/2015,PKXX,72-28-W,32.875,94.488,PLT00009,West Monroe
7/9/2015,PKXX,72-18-F,58.125,9.928,PLT00009,West Monroe
7/9/2015,PKXX,72-22-W,33.25,7.3985,PLT00009,West Monroe
7/9/2015,PKXX,72-22-W,35.125,1.9125,PLT00009,West Monroe
7/9/2015,PKXX,72-22-W,35.625,1.8935,PLT00009,West Monroe
7/9/2015,PKXX,72-22-W,36.25,19.519,PLT00009,West Monroe
7/9/2015,PKXX,72-22-W,51.125,16.687,PLT00009,West Monroe
7/9/2015,PKXX,72-24-W,47,37.511,PLT00009,West Monroe
7/10/2015,PKXX,72-24-W,47,125.4875,PLT00009,West Monroe
7/11/2015,PKXX,72-22-W,35.125,1.9255,PLT00009,West Monroe
7/11/2015,PKXX,72-22-W,36.25,1.972,PLT00009,West Monroe
7/11/2015,PKXX,72-24-W,36.125,3.8275,PLT00009,West Monroe
7/11/2015,PKXX,72-24-W,40.25,8.5735,PLT00009,West Monroe
7/11/2015,PKXX,72-26-W,30.375,21.693,PLT00009,West Monroe
7/12/2015,PKXX,72-24-W,49.75,39.846,PLT00009,West Monroe
7/12/2015,PKXX,72-26-W,56,9.456,PLT00009,West Monroe
7/13/2015,PKXX,72-20-W,30.5,10.495,PLT00009,West Monroe
7/13/2015,PKXX,72-20-W,33.625,11.446,PLT00009,West Monroe
7/13/2015,PKXX,72-22-W,28.125,1.515,PLT00009,West Monroe
7/13/2015,PKXX,72-22-W,33.125,11.246,PLT00009,West Monroe
7/13/2015,PKXX,72-24-W,47,5.321,PLT00009,West Monroe
7/13/2015,PKXX,72-26-W,30.375,1.658,PLT00009,West Monroe
7/14/2015,PKXX,72-18-F,43.875,2.477,PLT00009,West Monroe
7/14/2015,PKXX,72-18-F,58.125,26.343,PLT00009,West Monroe
7/14/2015,PKXX,72-20-W,30.5,3.503,PLT00009,West Monroe
7/14/2015,PKXX,72-20-W,33.625,3.831,PLT00009,West Monroe
7/15/2015,PKXX,72-17-F,40,11.4545,PLT00009,West Monroe
7/15/2015,PKXX,72-18-F,31.375,10.5825,PLT00009,West Monroe
7/15/2015,PKXX,72-18-F,34.875,34.978,PLT00009,West Monroe
7/15/2015,PKXX,72-18-F,40,16.019,PLT00009,West Monroe
7/15/2015,PKXX,72-18-F,42.75,9.5425,PLT00009,West Monroe
7/15/2015,PKXX,72-18-F,43.875,14.854,PLT00009,West Monroe
7/15/2015,PKXX,72-18-F,58.125,6.4805,PLT00009,West Monroe
7/15/2015,PKXX,72-24-W,58.25,38.6645,PLT00009,West Monroe
7/15/2015,PKXX,72-24-W,58.875,9.6835,PLT00009,West Monroe
7/16/2015,PKXX,72-18-F,59.75,19.752,PLT00009,West Monroe
7/16/2015,PKXX,72-24-W,58.25,19.109,PLT00009,West Monroe
7/17/2015,PKXX,72-17-F,38,15.6235,PLT00009,West Monroe
7/17/2015,PKXX,72-17-F,40,18.5545,PLT00009,West Monroe
7/17/2015,PKXX,72-17-F,40.25,2.367,PLT00009,West Monroe
7/17/2015,PKXX,72-17-F,40.375,14.167,PLT00009,West Monroe
7/17/2015,PKXX,72-18-F,43.875,19.7575,PLT00009,West Monroe
7/17/2015,PKXX,72-24-W,37.625,3.8235,PLT00009,West Monroe
7/18/2015,PKXX,72-17-F,38,4.5205,PLT00009,West Monroe
7/18/2015,PKXX,72-17-F,40.25,2.3855,PLT00009,West Monroe
7/18/2015,PKXX,72-17-F,40.375,4.831,PLT00009,West Monroe
7/18/2015,PKXX,72-18-F,34.875,2.0115,PLT00009,West Monroe
7/18/2015,PKXX,72-18-F,43.875,29.6345,PLT00009,West Monroe
7/19/2015,PKXX,72-17-F,35.5,16.713,PLT00009,West Monroe
7/19/2015,PKXX,72-17-F,38,23.811,PLT00009,West Monroe
7/19/2015,PKXX,72-17-F,40.25,2.3635,PLT00009,West Monroe
7/19/2015,PKXX,72-17-F,40.375,9.445,PLT00009,West Monroe
7/19/2015,PKXX,72-17-F,42.25,4.962,PLT00009,West Monroe
7/19/2015,PKXX,72-24-W,49.75,2.742,PLT00009,West Monroe
7/20/2015,PKXX,72-18-F,58.125,9.831,PLT00009,West Monroe
7/20/2015,PKXX,72-22-W,28.125,3.156,PLT00009,West Monroe
7/20/2015,PKXX,72-24-W,38.25,4.0985,PLT00009,West Monroe
7/20/2015,PKXX,72-30-W,35.875,1.9565,PLT00009,West Monroe
7/21/2015,PKXX,72-17-F,38,2.239,PLT00009,West Monroe
7/21/2015,PKXX,72-17-F,40.375,14.0695,PLT00009,West Monroe
7/21/2015,PKXX,72-18-F,43.875,2.4755,PLT00009,West Monroe
7/22/2015,PKXX,72-17-F,38.5,8.329,PLT00009,West Monroe
7/22/2015,PKXX,72-18-F,31.375,1.7625,PLT00009,West Monroe
7/22/2015,PKXX,72-18-F,45,21.8485,PLT00009,West Monroe
7/22/2015,PKXX,72-24-W,47,42.7565,PLT00009,West Monroe
7/22/2015,PKXX,72-24-W,49.75,39.846,PLT00009,West Monroe
7/23/2015,PKXX,72-22-W,31.5,1.7305,PLT00009,West Monroe
7/23/2015,PKXX,72-22-W,35.625,1.9265,PLT00009,West Monroe
7/23/2015,PKXX,72-22-W,36.25,17.5175,PLT00009,West Monroe
7/23/2015,PKXX,72-24-W,40.25,4.4075,PLT00009,West Monroe
7/23/2015,PKXX,72-24-W,47,61.964,PLT00009,West Monroe
7/24/2015,PKXX,72-26-W,56,9.456,PLT00009,West Monroe
7/26/2015,PKXX,72-22-W,28.25,1.6265,PLT00009,West Monroe
7/26/2015,PKXX,72-22-W,35.125,12.0525,PLT00009,West Monroe
7/26/2015,PKXX,72-22-W,35.625,44.195,PLT00009,West Monroe
7/26/2015,PKXX,72-22-W,36.25,18.4175,PLT00009,West Monroe
7/26/2015,PKXX,72-22-W,51.125,5.8555,PLT00009,West Monroe
7/27/2015,PKXX,72-17-F,30.25,1.7685,PLT00009,West Monroe
7/27/2015,PKXX,72-17-F,42.25,2.446,PLT00009,West Monroe
7/27/2015,PKXX,72-22-W,31.375,16.5995,PLT00009,West Monroe
7/29/2015,PKXX,72-22-W,28.25,1.6225,PLT00009,West Monroe
7/29/2015,PKXX,72-22-W,36.25,2.0315,PLT00009,West Monroe
7/29/2015,PKXX,72-24-W,36.125,8.6775,PLT00009,West Monroe
7/29/2015,PKXX,72-24-W,39.25,40.5645,PLT00009,West Monroe
7/29/2015,PKXX,72-24-W,40.25,7.0205,PLT00009,West Monroe
7/29/2015,PKXX,72-24-W,58.25,41.6335,PLT00009,West Monroe
7/30/2015,PKXX,72-17-F,40.375,14.1485,PLT00009,West Monroe
7/31/2015,PKXX,72-17-F,38.5,4.142,PLT00009,West Monroe
7/31/2015,PKXX,72-17-F,40,4.6045,PLT00009,West Monroe
7/31/2015,PKXX,72-17-F,40.375,14.197,PLT00009,West Monroe
7/31/2015,PKXX,72-18-F,39.25,4.406,PLT00009,West Monroe
7/31/2015,PKXX,72-18-F,43.875,12.3255,PLT00009,West Monroe
7/31/2015,PKXX,72-18-F,59.75,19.412,PLT00009,West Monroe
8/4/2015,PKXX,72-18-F,29.875,17.338,PLT00009,West Monroe
8/4/2015,PKXX,72-18-F,37.375,4.312,PLT00009,West Monroe
8/4/2015,PKXX,72-24-W,58.25,10.142,PLT00009,West Monroe
8/4/2015,PKXX,72-26-W,28.75,11.4465,PLT00009,West Monroe
8/4/2015,PKXX,72-30-W,35.875,21.782,PLT00009,West Monroe
8/5/2015,PKXX,72-18-F,29.875,27.795,PLT00009,West Monroe
8/5/2015,PKXX,72-18-F,37.375,10.558,PLT00009,West Monroe
8/5/2015,PKXX,72-20-W,30.5,10.495,PLT00009,West Monroe
8/5/2015,PKXX,72-20-W,33.625,15.266,PLT00009,West Monroe
8/5/2015,PKXX,72-20-W,51.5,3.044,PLT00009,West Monroe
8/5/2015,PKXX,72-30-W,35.875,43.3775,PLT00009,West Monroe
8/6/2015,PKXX,72-17-F,35.5,18.7225,PLT00009,West Monroe
8/6/2015,PKXX,72-17-F,38,6.712,PLT00009,West Monroe
8/6/2015,PKXX,72-17-F,40.25,2.3545,PLT00009,West Monroe
8/6/2015,PKXX,72-18-F,29.875,10.405,PLT00009,West Monroe
8/6/2015,PKXX,72-18-F,31.375,11.0915,PLT00009,West Monroe
8/6/2015,PKXX,72-18-F,37.375,2.152,PLT00009,West Monroe
8/6/2015,PKXX,72-20-W,28,1.7155,PLT00009,West Monroe
8/6/2015,PKXX,72-22-W,36.25,4.0305,PLT00009,West Monroe
8/6/2015,PKXX,72-24-W,40.25,6.5045,PLT00009,West Monroe
8/6/2015,PKXX,72-24-W,58.25,69.5015,PLT00009,West Monroe
8/6/2015,PKXX,72-26-W,28.75,6.546,PLT00009,West Monroe
8/6/2015,PKXX,72-30-W,35.875,9.8025,PLT00009,West Monroe
8/7/2015,PKXX,72-17-F,38.5,15.7315,PLT00009,West Monroe
8/7/2015,PKXX,72-17-F,40.375,14.207,PLT00009,West Monroe
8/7/2015,PKXX,72-17-F,42.25,12.298,PLT00009,West Monroe
8/7/2015,PKXX,72-22-W,35.125,3.838,PLT00009,West Monroe
8/7/2015,PKXX,72-24-W,47,64.0735,PLT00009,West Monroe
8/7/2015,PKXX,72-24-W,58.25,10.1705,PLT00009,West Monroe
8/8/2015,PKXX,72-17-F,30.25,20.6055,PLT00009,West Monroe
8/8/2015,PKXX,72-18-F,31.375,7.2785,PLT00009,West Monroe
8/8/2015,PKXX,72-18-F,37.25,13.021,PLT00009,West Monroe
8/9/2015,PKXX,72-17-F,30.25,12.417,PLT00009,West Monroe
8/9/2015,PKXX,72-17-F,38.5,2.2565,PLT00009,West Monroe
8/9/2015,PKXX,72-18-F,31.375,7.2685,PLT00009,West Monroe
8/9/2015,PKXX,72-18-F,42.75,12.239,PLT00009,West Monroe
8/9/2015,PKXX,72-30-W,35.875,5.8885,PLT00009,West Monroe
8/10/2015,PKXX,72-17-F,38.5,4.184,PLT00009,West Monroe
8/10/2015,PKXX,72-17-F,40.375,9.7035,PLT00009,West Monroe
8/10/2015,PKXX,72-20-W,28,6.5675,PLT00009,West Monroe
8/10/2015,PKXX,72-22-W,51.125,3.016,PLT00009,West Monroe
8/11/2015,PKXX,72-18-F,34.875,2.0115,PLT00009,West Monroe
8/11/2015,PKXX,72-18-F,45,12.4965,PLT00009,West Monroe
8/12/2015,PKXX,72-17-F,38,4.379,PLT00009,West Monroe
8/12/2015,PKXX,72-17-F,45.75,5.364,PLT00009,West Monroe
8/12/2015,PKXX,72-22-W,46.125,10.573,PLT00009,West Monroe
8/12/2015,PKXX,72-24-W,47,43.0675,PLT00009,West Monroe
8/12/2015,PKXX,72-26-W,28.75,4.8795,PLT00009,West Monroe
8/12/2015,PKXX,72-26-W,33.25,1.8075,PLT00009,West Monroe
8/12/2015,PKXX,72-30-W,35.875,27.4305,PLT00009,West Monroe
8/13/2015,PKXX,72-17-F,38,21.6905,PLT00009,West Monroe
8/13/2015,PKXX,72-18-F,42.75,12.239,PLT00009,West Monroe
8/13/2015,PKXX,72-30-W,35.875,51.351,PLT00009,West Monroe
8/14/2015,PKXX,72-17-F,30.25,10.6245,PLT00009,West Monroe
8/14/2015,PKXX,72-17-F,38,9.004,PLT00009,West Monroe
8/14/2015,PKXX,72-17-F,54.75,3.1405,PLT00009,West Monroe
8/14/2015,PKXX,72-24-W,37.625,3.9755,PLT00009,West Monroe
8/15/2015,PKXX,72-24-W,37.625,8.451,PLT00009,West Monroe
8/17/2015,PKXX,72-17-F,38,13.5895,PLT00009,West Monroe
8/17/2015,PKXX,72-18-F,37.375,4.312,PLT00009,West Monroe
8/17/2015,PKXX,72-30-W,35.875,15.749,PLT00009,West Monroe
8/18/2015,PKXX,72-17-F,38.5,12.858,PLT00009,West Monroe
8/18/2015,PKXX,72-26-W,30.875,29.951,PLT00009,West Monroe
8/18/2015,PKXX,72-26-W,51.375,11.269,PLT00009,West Monroe
8/19/2015,PKXX,72-17-F,54.75,9.528,PLT00009,West Monroe
8/19/2015,PKXX,72-20-W,51.5,3.044,PLT00009,West Monroe
8/19/2015,PKXX,72-22-W,35.625,6.0465,PLT00009,West Monroe
8/19/2015,PKXX,72-24-W,58.25,3.365,PLT00009,West Monroe
8/20/2015,PKXX,72-17-F,38.5,4.466,PLT00009,West Monroe
8/20/2015,PKXX,72-17-F,40,4.5635,PLT00009,West Monroe
8/20/2015,PKXX,72-17-F,40.375,43.6645,PLT00009,West Monroe
8/20/2015,PKXX,72-17-F,45.75,32.644,PLT00009,West Monroe
8/20/2015,PKXX,72-22-W,35.75,9.5455,PLT00009,West Monroe
8/20/2015,PKXX,72-24-W,40.25,4.2645,PLT00009,West Monroe
8/20/2015,PKXX,72-26-W,28.75,12.957,PLT00009,West Monroe
8/20/2015,PKXX,72-26-W,30.875,6.5665,PLT00009,West Monroe
8/21/2015,PKXX,72-17-F,35.5,20.8475,PLT00009,West Monroe
8/21/2015,PKXX,72-17-F,40.375,14.4765,PLT00009,West Monroe
8/21/2015,PKXX,72-17-F,54.75,6.4935,PLT00009,West Monroe
8/21/2015,PKXX,72-18-F,31.375,30.8385,PLT00009,West Monroe
8/21/2015,PKXX,72-18-F,43.875,61.3670435,PLT00009,West Monroe
8/21/2015,PKXX,72-18-F,45,9.682,PLT00009,West Monroe
8/21/2015,PKXX,72-18-F,46.75,2.6395,PLT00009,West Monroe
8/21/2015,PKXX,72-18-F,58.125,33.666,PLT00009,West Monroe
8/21/2015,PKXX,72-18-F,59.75,17.2505,PLT00009,West Monroe
8/21/2015,PKXX,72-24-W,47,21.2445,PLT00009,West Monroe
8/22/2015,PKXX,72-18-F,31.375,21.857,PLT00009,West Monroe
8/22/2015,PKXX,72-18-F,58.125,20.011,PLT00009,West Monroe
8/22/2015,PKXX,72-18-F,59.75,20.7905,PLT00009,West Monroe
8/23/2015,PKXX,72-18-F,37.625,4.3565,PLT00009,West Monroe
8/23/2015,PKXX,72-18-F,39.25,4.527,PLT00009,West Monroe
8/23/2015,PKXX,72-20-W,51.5,2.92,PLT00009,West Monroe
8/25/2015,PKXX,72-24-W,47,42.048,PLT00009,West Monroe
8/25/2015,PKXX,72-24-W,58.25,6.766,PLT00009,West Monroe
8/26/2015,PKXX,72-17-F,40,2.325,PLT00009,West Monroe
8/26/2015,PKXX,72-17-F,54.75,31.9905,PLT00009,West Monroe
8/26/2015,PKXX,72-24-W,47,92.607,PLT00009,West Monroe
8/27/2015,PKXX,72-17-F,35.5,41.8445,PLT00009,West Monroe
8/27/2015,PKXX,72-18-F,59.75,61.08,PLT00009,West Monroe
8/28/2015,PKXX,72-17-F,42.25,12.337,PLT00009,West Monroe
8/28/2015,PKXX,72-18-F,59.75,20.599,PLT00009,West Monroe
8/28/2015,PKXX,72-22-W,35.625,28.3945,PLT00009,West Monroe
8/31/2015,PKXX,72-17-F,38,4.5105,PLT00009,West Monroe
8/31/2015,PKXX,72-22-W,35.75,1.8915,PLT00009,West Monroe
8/31/2015,PKXX,72-24-W,49.75,5.6525,PLT00009,West Monroe
8/31/2015,PKXX,72-24-W,55,19.0915,PLT00009,West Monroe
8/31/2015,PKXX,72-24-W,58.25,6.653,PLT00009,West Monroe
8/31/2015,PKXX,72-26-W,51.375,62.652,PLT00009,West Monroe
9/1/2015,PKXX,72-17-F,38,18.134,PLT00009,West Monroe
9/1/2015,PKXX,72-17-F,38.5,2.3065,PLT00009,West Monroe
9/1/2015,PKXX,72-18-F,24,6.8905,PLT00009,West Monroe
9/1/2015,PKXX,72-22-W,51.125,2.9455,PLT00009,West Monroe
9/2/2015,PKXX,72-17-F,35.5,21.3205,PLT00009,West Monroe
9/2/2015,PKXX,72-18-F,43.875,20.225,PLT00009,West Monroe
9/2/2015,PKXX,72-24-W,55,12.531,PLT00009,West Monroe
9/2/2015,PKXX,72-26-W,30.875,20.4645,PLT00009,West Monroe
9/2/2015,PKXX,72-26-W,56,18.5065,PLT00009,West Monroe
9/3/2015,PKXX,72-17-F,35.5,2.176,PLT00009,West Monroe
9/3/2015,PKXX,72-18-F,43.875,39.717,PLT00009,West Monroe
9/3/2015,PKXX,72-20-W,43.25,7.597,PLT00009,West Monroe
9/3/2015,PKXX,72-24-W,39.25,17.868,PLT00009,West Monroe
9/3/2015,PKXX,72-26-W,28.75,18.933,PLT00009,West Monroe
9/3/2015,PKXX,72-26-W,30.875,3.3945,PLT00009,West Monroe
9/3/2015,PKXX,72-26-W,33.25,18.137,PLT00009,West Monroe
9/3/2015,PKXX,72-26-W,51.375,8.9475,PLT00009,West Monroe
9/4/2015,PKXX,72-16-F,50.1259,12.2655,PLT00009,West Monroe
9/4/2015,PKXX,72-17-F,30.25,21.474,PLT00009,West Monroe
9/4/2015,PKXX,72-17-F,45.75,29.9005,PLT00009,West Monroe
9/4/2015,PKXX,72-18-F,24,6.9765,PLT00009,West Monroe
9/4/2015,PKXX,72-18-F,59.75,13.8115,PLT00009,West Monroe
9/4/2015,PKXX,72-24-W,50.5,5.403,PLT00009,West Monroe
9/5/2015,PKXX,72-16-F,38.875,7.086,PLT00009,West Monroe
9/5/2015,PKXX,72-16-F,50.1259,15.189,PLT00009,West Monroe
9/5/2015,PKXX,72-17-F,30.25,12.5495,PLT00009,West Monroe
9/5/2015,PKXX,72-17-F,45.75,5.492,PLT00009,West Monroe
9/5/2015,PKXX,72-26-W,28.75,1.556,PLT00009,West Monroe
9/5/2015,PKXX,72-26-W,30.875,6.798,PLT00009,West Monroe
9/6/2015,PKXX,72-17-F,30.25,40.6595,PLT00009,West Monroe
9/6/2015,PKXX,72-17-F,35.5,45.5905,PLT00009,West Monroe
9/6/2015,PKXX,72-17-F,45.75,5.4855,PLT00009,West Monroe
9/6/2015,PKXX,72-18-F,59.75,21.167,PLT00009,West Monroe
9/6/2015,PKXX,72-26-W,28.75,1.5805,PLT00009,West Monroe
9/6/2015,PKXX,72-26-W,30.875,1.529,PLT00009,West Monroe
9/7/2015,PKXX,72-17-F,35.5,21.634,PLT00009,West Monroe
9/7/2015,PKXX,72-18-F,37.375,17.7875,PLT00009,West Monroe
9/7/2015,PKXX,72-18-F,43.875,20.8435,PLT00009,West Monroe
9/8/2015,PKXX,72-17-F,30.25,29.695,PLT00009,West Monroe
9/8/2015,PKXX,72-18-F,43.875,31.2665,PLT00009,West Monroe
9/9/2015,PKXX,72-17-F,35.5,4.267,PLT00009,West Monroe
9/9/2015,PKXX,72-17-F,38.5,2.243,PLT00009,West Monroe
9/9/2015,PKXX,72-20-W,34,26.810881,PLT00009,West Monroe
9/9/2015,PKXX,72-24-W,39.25,2.276,PLT00009,West Monroe
9/10/2015,PKXX,72-17-F,35.5,2.1355,PLT00009,West Monroe
9/10/2015,PKXX,72-17-F,45.75,8.1255,PLT00009,West Monroe
9/10/2015,PKXX,72-18-F,59.75,21.1915,PLT00009,West Monroe
9/10/2015,PKXX,72-24-W,49.75,2.903,PLT00009,West Monroe
9/11/2015,PKXX,72-17-F,35.5,2.164,PLT00009,West Monroe
9/11/2015,PKXX,72-17-F,40.375,43.3205,PLT00009,West Monroe
9/11/2015,PKXX,72-18-F,39.25,4.595,PLT00009,West Monroe
9/11/2015,PKXX,72-18-F,43.875,2.6015,PLT00009,West Monroe
9/11/2015,PKXX,72-18-F,59.75,61.312595,PLT00009,West Monroe
9/11/2015,PKXX,72-26-W,30.875,1.7145,PLT00009,West Monroe
9/11/2015,PKXX,72-26-W,51.375,2.999,PLT00009,West Monroe
9/13/2015,PKXX,72-22-W,36.25,20.5145,PLT00009,West Monroe
9/14/2015,PKXX,72-16-F,38.875,7.086,PLT00009,West Monroe
9/14/2015,PKXX,72-18-F,59.75,42.424126,PLT00009,West Monroe
9/14/2015,PKXX,72-24-W,47,43.404,PLT00009,West Monroe
9/15/2015,PKXX,72-24-W,36.125,6.0315,PLT00009,West Monroe
9/15/2015,PKXX,72-24-W,40.25,11.2525,PLT00009,West Monroe
9/15/2015,PKXX,72-24-W,47,62.5555,PLT00009,West Monroe
9/15/2015,PKXX,72-24-W,49.75,19.4795,PLT00009,West Monroe
9/16/2015,PKXX,72-18-F,24,20.7335,PLT00009,West Monroe
9/16/2015,PKXX,72-22-W,35.625,40.59,PLT00009,West Monroe
9/16/2015,PKXX,72-22-W,36.25,4.164,PLT00009,West Monroe
9/16/2015,PKXX,72-24-W,33.5,3.7585,PLT00009,West Monroe
9/16/2015,PKXX,72-24-W,39.25,4.4315,PLT00009,West Monroe
9/17/2015,PKXX,72-17-F,40,20.8445,PLT00009,West Monroe
9/17/2015,PKXX,72-17-F,40.375,9.6255,PLT00009,West Monroe
9/17/2015,PKXX,72-17-F,54.75,49.6155,PLT00009,West Monroe
9/18/2015,PKXX,72-17-F,40,62.188,PLT00009,West Monroe
9/18/2015,PKXX,72-17-F,54.75,35.625,PLT00009,West Monroe
9/18/2015,PKXX,72-18-F,42.75,7.46,PLT00009,West Monroe
9/18/2015,PKXX,72-18-F,43.875,12.77,PLT00009,West Monroe
9/18/2015,PKXX,72-20-W,43.25,12.532,PLT00009,West Monroe
9/18/2015,PKXX,72-24-W,58.25,16.67,PLT00009,West Monroe
9/19/2015,PKXX,72-18-F,45,10.3,PLT00009,West Monroe
9/19/2015,PKXX,72-18-F,45.25,41.1575,PLT00009,West Monroe
9/19/2015,PKXX,72-18-F,49.75,11.3865,PLT00009,West Monroe
9/21/2015,PKXX,72-17-F,40,16.2605,PLT00009,West Monroe
