"","Mill","Date","Grade","Caliper","Width","Plant","Tons"
"17037","W7",2016-06-12,"PKXX","72-20-W",39.375,"PLT00043",9.609
"17038","W7",2016-06-12,"PKXX","72-20-W",56.125,"PLT00017",9.9225
"17039","W7",2016-06-12,"PKXX","72-22-W",32.625,"PLT00043",3.885
"17040","W7",2016-06-12,"PKXX","72-22-W",36.875,"PLT00043",40.221
"17041","W7",2016-06-12,"PKXX","72-24-W",28.5,"PLT00043",6.565
"17042","W7",2016-06-12,"PKXX","72-26-W",38.5,"PLT00042",21.7625
"17043","W7",2016-06-13,"AKOS","72-24-W",32.75,"PLT00041",7.435
"17044","W7",2016-06-13,"PKXX","72-17-F",35.5,"PLT00009",6.457
"17045","W7",2016-06-13,"PKXX","72-17-F",40,"PLT00009",2.4745
"17046","W7",2016-06-13,"PKXX","72-18-F",24,"PLT00042",20.2605
"17047","W7",2016-06-13,"PKXX","72-18-F",30,"PLT00060",3.51
"17048","W7",2016-06-13,"PKXX","72-18-F",30.25,"PLT00060",3.5695
"17049","W7",2016-06-13,"PKXX","72-18-F",30.625,"PLT00060",1.837
"17050","W7",2016-06-13,"PKXX","72-18-F",31.25,"PLT00060",3.5625
"17051","W7",2016-06-13,"PKXX","72-18-F",31.5,"PLT00060",4.0065
"17052","W7",2016-06-13,"PKXX","72-18-F",33,"PLT00060",1.9865
"17053","W7",2016-06-13,"PKXX","72-18-F",34.5,"PLT00017",14.3015
"17054","W7",2016-06-13,"PKXX","72-18-F",39.625,"PLT00043",19.5185
"17055","W7",2016-06-13,"PKXX","72-18-F",43.875,"PLT00009",20.901
"17056","W7",2016-06-13,"PKXX","72-20-W",39,"PLT00009",11.444
"17057","W7",2016-06-13,"PKXX","72-22-W",38,"PLT00053",4.5825
"17058","W7",2016-06-13,"PKXX","72-22-W",61.625,"PLT00041",42.663
"17059","W7",2016-06-13,"PKXX","72-28-W",31.75,"PLT00042",1.8515
"17060","W7",2016-06-14,"PKXX","72-18-F",38.625,"PLT00045",21.0415
"17061","W7",2016-06-14,"PKXX","72-20-W",39,"PLT00009",16.28
"17062","W7",2016-06-14,"PKXX","72-22-W",23.625,"PLT00053",12.1555
"17063","W7",2016-06-14,"PKXX","72-22-W",25.875,"PLT00053",8.8765
"17064","W7",2016-06-14,"PKXX","72-22-W",31.25,"PLT00055",17.8675
"17065","W7",2016-06-14,"PKXX","72-22-W",31.5,"PLT00009",61.7025
"17066","W7",2016-06-14,"PKXX","72-22-W",33.625,"PLT00041",19.2295
"17067","W7",2016-06-14,"PKXX","72-22-W",34.25,"PLT00041",132.986
"17068","W7",2016-06-14,"PKXX","72-22-W",35.125,"PLT00051",2.0355
"17069","W7",2016-06-14,"PKXX","72-22-W",35.625,"PLT00009",20.581
"17070","W7",2016-06-14,"PKXX","72-22-W",39,"PLT00041",20.06
"17071","W7",2016-06-14,"PKXX","72-22-W",40,"PLT00051",6.9225
"17072","W7",2016-06-14,"PKXX","72-22-W",43.875,"PLT00041",17.4445
"17073","W7",2016-06-14,"PKXX","72-22-W",44,"PLT00041",20.056
"17074","W7",2016-06-14,"PKXX","72-22-W",44,"PLT00042",22.7965
"17075","W7",2016-06-14,"PKXX","72-22-W",45.25,"PLT00060",104.176
"17076","W7",2016-06-14,"PKXX","72-22-W",49,"PLT00051",2.8195
"17077","W7",2016-06-14,"PKXX","72-22-W",49.125,"PLT00042",17.0055
"17078","W7",2016-06-14,"PKXX","72-22-W",51.875,"PLT00055",23.6125
"17079","W7",2016-06-14,"PKXX","72-22-W",52.125,"PLT00042",15.0265
"17080","W7",2016-06-14,"PKXX","72-22-W",53.75,"PLT00055",33.836
"17081","W7",2016-06-14,"PKXX","72-22-W",54.75,"PLT00009",3.165
"17082","W7",2016-06-14,"PKXX","72-22-W",56.75,"PLT00051",9.803
"17083","W7",2016-06-14,"PKXX","72-22-W",58.5,"PLT00045",20.0205
"17084","W7",2016-06-14,"PKXX","72-22-W",59.125,"PLT00041",20.0135
"17085","W7",2016-06-14,"PKXX","72-22-W",61,"PLT00042",49.0425
"17086","W7",2016-06-14,"PKXX","72-22-W",61.625,"PLT00041",35.062
"17087","W7",2016-06-15,"PKXX","72-17-F",35.5,"PLT00009",13.043
"17088","W7",2016-06-15,"PKXX","72-17-F",38,"PLT00009",2.324
"17089","W7",2016-06-15,"PKXX","72-18-F",38.25,"PLT00EUR",36.507
"17090","W7",2016-06-15,"PKXX","72-18-F",42.875,"PLT00045",10.456
"17091","W7",2016-06-15,"PKXX","72-18-F",52,"PLT00045",3.118
"17092","W7",2016-06-15,"PKXX","72-20-W",33,"PLT00009",7.863
"17093","W7",2016-06-15,"PKXX","72-20-W",38.375,"PLT00008",18.9285
"17094","W7",2016-06-15,"PKXX","72-20-W",45.625,"PLT00042",2.763
"17095","W7",2016-06-15,"PKXX","72-20-W",49.25,"PLT00008",11.4225
"17096","W7",2016-06-15,"PKXX","72-22-W",21,"PLT00053",4.867
"17097","W7",2016-06-15,"PKXX","72-22-W",21.875,"PLT00053",12.7175
"17098","W7",2016-06-15,"PKXX","72-22-W",23.625,"PLT00053",1.3555
"17099","W7",2016-06-15,"PKXX","72-22-W",28.5,"PLT00043",65.0635
"17100","W7",2016-06-15,"PKXX","72-22-W",31.5,"PLT00009",47.36
"17101","W7",2016-06-15,"PKXX","72-22-W",35.625,"PLT00009",20.4625
"17102","W7",2016-06-15,"PKXX","72-22-W",44,"PLT00042",10.277
"17103","W7",2016-06-15,"PKXX","72-22-W",45.25,"PLT00060",20.6315
"17104","W7",2016-06-15,"PKXX","72-22-W",46.75,"PLT00009",29.705
"17105","W7",2016-06-15,"PKXX","72-22-W",49.125,"PLT00042",5.798
"17106","W7",2016-06-15,"PKXX","72-22-W",52.125,"PLT00042",27.246
"17107","W7",2016-06-15,"PKXX","72-22-W",52.875,"PLT00042",15.378
"17108","W7",2016-06-15,"PKXX","72-22-W",60,"PLT00042",7.0315
"17109","W7",2016-06-15,"PKXX","72-22-W",61,"PLT00042",17.6205
"17110","W7",2016-06-15,"PKXX","72-22-W",61.625,"PLT00041",7.057
"17111","W7",2016-06-15,"PKXX","72-24-F",22.625,"PLT00053",14.436
"17112","W7",2016-06-15,"PKXX","72-24-F",35,"PLT00053",138.867
"17113","W7",2016-06-15,"PKXX","72-24-W",30.25,"PLT00053",1.7565
"17114","W7",2016-06-15,"PKXX","72-24-W",31.5,"PLT00060",22.077
"17115","W7",2016-06-15,"PKXX","72-24-W",32.75,"PLT00003",39.987
"17116","W7",2016-06-15,"PKXX","72-24-W",38.875,"PLT00041",29.361
"17117","W7",2016-06-15,"PKXX","72-24-W",39.25,"PLT00045",2.217
"17118","W7",2016-06-15,"PKXX","72-24-W",40.875,"PLT00041",18.802
"17119","W7",2016-06-15,"PKXX","72-24-W",43.25,"PLT00041",2.5215
"17120","W7",2016-06-15,"PKXX","72-24-W",43.375,"PLT00041",17.8665
"17121","W7",2016-06-15,"PKXX","72-24-W",51,"PLT00060",11.822
"17122","W7",2016-06-15,"PKXX","72-24-W",57.5,"PLT00060",20.1295
"17123","W7",2016-06-15,"PKXX","72-24-W",58,"PLT00060",30.101
"17124","W7",2016-06-15,"PKXX","72-26-W",38.5,"PLT00042",19.4155
"17125","W7",2016-06-15,"PKXX","72-28-W",33.25,"PLT00041",3.838
"17126","W7",2016-06-16,"PKXX","72-16-F",32,"PLT00043",15.7355
"17127","W7",2016-06-16,"PKXX","72-18-F",20.375,"PLT00053",13.4555
"17128","W7",2016-06-16,"PKXX","72-18-F",35.25,"PLT00042",6.371
"17129","W7",2016-06-16,"PKXX","72-18-F",35.25,"PLT00043",14.892
"17130","W7",2016-06-16,"PKXX","72-18-F",38.625,"PLT00045",9.3565
"17131","W7",2016-06-16,"PKXX","72-18-F",38.75,"PLT00043",4.8945
"17132","W7",2016-06-16,"PKXX","72-18-F",41.25,"PLT00045",5.0495
"17133","W7",2016-06-16,"PKXX","72-18-F",67.75,"PLT00045",4.0805
"17134","W7",2016-06-16,"PKXX","72-20-W",56.5,"PLT00042",13.967
"17135","W7",2016-06-16,"PKXX","72-22-W",21,"PLT00053",1.2425
"17136","W7",2016-06-16,"PKXX","72-22-W",21.875,"PLT00053",1.29
"17137","W7",2016-06-16,"PKXX","72-24-F",22.625,"PLT00053",1.047
"17138","W7",2016-06-16,"PKXX","72-24-F",35,"PLT00053",8.105
"17139","W7",2016-06-16,"PKXX","72-24-W",38.875,"PLT00041",11.3555
"17140","W7",2016-06-16,"PKXX","72-24-W",43.25,"PLT00041",5.045
"17141","W7",2016-06-16,"PKXX","72-24-W",43.25,"PLT00042",22.6415
"17142","W7",2016-06-16,"PKXX","72-24-W",43.375,"PLT00041",5.0975
"17143","W7",2016-06-16,"PKXX","72-24-W",43.5,"PLT00006",20.436
"17144","W7",2016-06-16,"PKXX","72-24-W",47,"PLT00009",19.9925
"17145","W7",2016-06-16,"PKXX","72-24-W",47.625,"PLT00042",20.314
"17146","W7",2016-06-16,"PKXX","72-24-W",57.5,"PLT00060",20.2515
"17147","W7",2016-06-16,"PKXX","72-24-W",58,"PLT00060",40.522
"17148","W7",2016-06-16,"PKXX","72-26-W",34.25,"PLT00042",39.1585
"17149","W7",2016-06-16,"PKXX","72-26-W",54.6875,"PLT00042",153.2955
"17150","W7",2016-06-16,"PKXX","72-28-W",31.75,"PLT00042",14.516
"17151","W7",2016-06-16,"PKXX","72-28-W",33.25,"PLT00041",1.9805
"17152","W7",2016-06-16,"PKXX","72-28-W",37.875,"PLT00042",47.4965
"17153","W7",2016-06-16,"PKXX","72-28-W",40.125,"PLT00042",7.0715
"17154","W7",2016-06-16,"PKXX","72-28-W",42.125,"PLT00042",54.5245
"17155","W7",2016-06-16,"PKXX","72-28-W",66.75,"PLT00017",19.614
"17156","W7",2016-06-16,"PKXX","72-30-W",32.375,"PLT00023",76.391
"17157","W7",2016-06-16,"PKXX","72-30-W",42.125,"PLT00042",138.4025
"17158","W7",2016-06-16,"PKXX","72-30-W",42.875,"PLT00042",59.065
"17159","W7",2016-06-17,"AKPG","72-20-W",41.25,"PLT00070",48.0415
"17160","W7",2016-06-17,"PKXX","72-18-F",20.375,"PLT00053",19.985
"17161","W7",2016-06-17,"PKXX","72-18-F",35.25,"PLT00043",18.9805
"17162","W7",2016-06-17,"PKXX","72-20-W",29.875,"PLT00070",21.3275
"17163","W7",2016-06-17,"PKXX","72-20-W",56.5,"PLT00042",10.4345
"17164","W7",2016-06-17,"PKXX","72-22-W",28.25,"PLT00009",4.9405
"17165","W7",2016-06-17,"PKXX","72-22-W",31.25,"PLT00055",5.398
"17166","W7",2016-06-17,"PKXX","72-22-W",35.625,"PLT00009",16.448
"17167","W7",2016-06-17,"PKXX","72-22-W",45.25,"PLT00060",10.4515
"17168","W7",2016-06-17,"PKXX","72-22-W",49.125,"PLT00042",2.8385
"17169","W7",2016-06-17,"PKXX","72-22-W",53.75,"PLT00055",9.243
"17170","W7",2016-06-17,"PKXX","72-22-W",57.75,"PLT00042",9.9065
"17171","W7",2016-06-17,"PKXX","72-22-W",58.5,"PLT00045",6.671
"17172","W7",2016-06-17,"PKXX","72-22-W",61,"PLT00042",3.4595
"17173","W7",2016-06-17,"PKXX","72-24-F",35,"PLT00053",1.587
"17174","W7",2016-06-17,"PKXX","72-24-W",31.5,"PLT00060",1.853
"17175","W7",2016-06-17,"PKXX","72-24-W",32.125,"PLT00006",7.345
"17176","W7",2016-06-17,"PKXX","72-24-W",38.875,"PLT00041",4.5455
"17177","W7",2016-06-17,"PKXX","72-24-W",43.25,"PLT00041",2.53
"17178","W7",2016-06-17,"PKXX","72-24-W",43.25,"PLT00042",2.515
"17179","W7",2016-06-17,"PKXX","72-24-W",43.5,"PLT00006",20.237
"17180","W7",2016-06-17,"PKXX","72-24-W",44.375,"PLT00053",13.45
"17181","W7",2016-06-17,"PKXX","72-24-W",44.5,"PLT00053",37.907
"17182","W7",2016-06-17,"PKXX","72-24-W",47,"PLT00009",22.769
"17183","W7",2016-06-17,"PKXX","72-24-W",47.625,"PLT00042",31.846
"17184","W7",2016-06-17,"PKXX","72-24-W",50.125,"PLT00045",5.769
"17185","W7",2016-06-17,"PKXX","72-24-W",51,"PLT00060",11.743
"17186","W7",2016-06-17,"PKXX","72-24-W",57.5,"PLT00060",2.27
"17187","W7",2016-06-17,"PKXX","72-24-W",58,"PLT00060",97.7765
"17188","W7",2016-06-17,"PKXX","72-26-W",34.25,"PLT00042",2.003
"17189","W7",2016-06-17,"PKXX","72-26-W",42.375,"PLT00023",12.5605
"17190","W7",2016-06-17,"PKXX","72-26-W",54.6875,"PLT00042",12.52
"17191","W7",2016-06-17,"PKXX","72-28-W",31.75,"PLT00042",3.659
"17192","W7",2016-06-17,"PKXX","72-28-W",37.875,"PLT00042",15.193
"17193","W7",2016-06-17,"PKXX","72-28-W",41.625,"PLT00041",4.8825
"17194","W7",2016-06-17,"PKXX","72-28-W",50,"PLT00009",14.3925
"17195","W7",2016-06-18,"AKOS","72-16-W",37,"PLT00042",18.719
"17196","W7",2016-06-18,"PKXX","72-16-F",46.75,"PLT00009",5.749
"17197","W7",2016-06-18,"PKXX","72-18-F",20.375,"PLT00053",17.5035
"17198","W7",2016-06-18,"PKXX","72-20-W",29.875,"PLT00070",37.365
"17199","W7",2016-06-18,"PKXX","72-20-W",33,"PLT00009",4.009
"17200","W7",2016-06-18,"PKXX","72-20-W",56.125,"PLT00017",16.5525
"17201","W7",2016-06-18,"PKXX","72-22-W",28.5,"PLT00043",31.888
"17202","W7",2016-06-18,"PKXX","72-22-W",36.875,"PLT00043",40.144
"17203","W7",2016-06-18,"PKXX","72-22-W",39.25,"PLT00042",21.5745
"17204","W7",2016-06-18,"PKXX","72-24-W",22.625,"PLT00053",43.953
"17205","W7",2016-06-18,"PKXX","72-24-W",36,"PLT00009",14.6555
"17206","W7",2016-06-18,"PKXX","72-24-W",37.25,"PLT00042",8.693
"17207","W7",2016-06-18,"PKXX","72-24-W",38.375,"PLT00042",62.7985
"17208","W7",2016-06-18,"PKXX","72-24-W",39.25,"PLT00045",20.699
"17209","W7",2016-06-18,"PKXX","72-24-W",43.25,"PLT00042",2.518
"17210","W7",2016-06-18,"PKXX","72-24-W",44.375,"PLT00053",2.5935
"17211","W7",2016-06-18,"PKXX","72-24-W",47,"PLT00009",14.137
"17212","W7",2016-06-18,"PKXX","72-24-W",47.625,"PLT00042",2.7615
"17213","W7",2016-06-18,"PKXX","72-24-W",54.375,"PLT00042",21.3325
"17214","W7",2016-06-18,"PKXX","72-24-W",55,"PLT00009",26.672
"17215","W7",2016-06-18,"PKXX","72-24-W",59.25,"PLT00042",17.213
"17216","W7",2016-06-18,"PKXX","72-26-W",34.25,"PLT00042",7.6885
"17217","W7",2016-06-18,"PKXX","72-28-W",39.5,"PLT00041",4.602
"17218","W7",2016-06-18,"PKXX","72-28-W",41.625,"PLT00041",14.5975
"17219","W7",2016-06-18,"PKXX","72-28-W",50,"PLT00009",11.3995
"17220","W7",2016-06-18,"PKXX","72-30-W",42.125,"PLT00042",36.065
"17221","W7",2016-06-19,"PKXX","72-18-F",20.375,"PLT00053",1.7585
"17222","W7",2016-06-19,"PKXX","72-20-W",29.875,"PLT00070",24.22256
"17223","W7",2016-06-19,"PKXX","72-20-W",38.375,"PLT00008",2.219
"17224","W7",2016-06-19,"PKXX","72-22-W",28.5,"PLT00043",65.367
"17225","W7",2016-06-19,"PKXX","72-22-W",39.25,"PLT00042",21.194
"17226","W7",2016-06-19,"PKXX","72-22-W",39.375,"PLT00006",4.761
"17227","W7",2016-06-19,"PKXX","72-24-W",22.625,"PLT00053",64.943
"17228","W7",2016-06-19,"PKXX","72-24-W",29.5,"PLT00041",35.244
"17229","W7",2016-06-19,"PKXX","72-24-W",32.125,"PLT00023",7.307
"17230","W7",2016-06-19,"PKXX","72-24-W",34.5,"PLT00042",16.573
"17231","W7",2016-06-19,"PKXX","72-24-W",36,"PLT00009",21.3525
"17232","W7",2016-06-19,"PKXX","72-24-W",37.25,"PLT00042",20.327
"17233","W7",2016-06-19,"PKXX","72-24-W",38.375,"PLT00042",92.9675
"17234","W7",2016-06-19,"PKXX","72-24-W",41.5,"PLT00009",100.1635
"17235","W7",2016-06-19,"PKXX","72-24-W",43.125,"PLT00053",20.8385
"17236","W7",2016-06-19,"PKXX","72-24-W",44,"PLT00008",13.121
"17237","W7",2016-06-19,"PKXX","72-24-W",47,"PLT00009",20.04
"17238","W7",2016-06-19,"PKXX","72-24-W",59.25,"PLT00042",13.8705
"17239","W7",2016-06-19,"PKXX","72-26-W",34.25,"PLT00042",18.315
"17240","W7",2016-06-19,"PKXX","72-26-W",34.75,"PLT00042",16.5535
"17241","W7",2016-06-19,"PKXX","72-26-W",36.875,"PLT00053",43.592
"17242","W7",2016-06-19,"PKXX","72-26-W",59.125,"PLT00041",24.3815
"17243","W7",2016-06-19,"PKXX","72-28-W",37.75,"PLT00006",8.9115
"17244","W7",2016-06-19,"PKXX","72-28-W",37.875,"PLT00042",24.087
"17245","W7",2016-06-19,"PKXX","72-28-W",39.875,"PLT00041",20.7465
"17246","W7",2016-06-19,"PKXX","72-28-W",66.75,"PLT00017",15.7185
"17247","W7",2016-06-20,"PKXX","72-22-W",48,"PLT00042",11.533
"17248","W7",2016-06-20,"PKXX","72-24-W",22.625,"PLT00053",1.3185
"17249","W7",2016-06-20,"PKXX","72-24-W",32.125,"PLT00023",21.983
"17250","W7",2016-06-20,"PKXX","72-24-W",43.125,"PLT00053",15.476
"17251","W7",2016-06-20,"PKXX","72-24-W",51,"PLT00051",18.316
"17252","W7",2016-06-20,"PKXX","72-24-W",54.375,"PLT00042",9.4085
"17253","W7",2016-06-20,"PKXX","72-24-W",59.25,"PLT00042",6.9545
"17254","W7",2016-06-20,"PKXX","72-26-W",23.75,"PLT00051",2.688
"17255","W7",2016-06-20,"PKXX","72-26-W",34.25,"PLT00042",46.5705
"17256","W7",2016-06-20,"PKXX","72-26-W",34.75,"PLT00042",2.05
"17257","W7",2016-06-20,"PKXX","72-26-W",36.875,"PLT00053",4.3535
"17258","W7",2016-06-20,"PKXX","72-26-W",42.375,"PLT00023",9.886
"17259","W7",2016-06-20,"PKXX","72-26-W",54.375,"PLT00045",38.4415
"17260","W7",2016-06-20,"PKXX","72-26-W",56.625,"PLT00045",60.081
"17261","W7",2016-06-20,"PKXX","72-26-W",59.125,"PLT00041",20.8355
"17262","W7",2016-06-20,"PKXX","72-28-W",31.75,"PLT00042",269.756
"17263","W7",2016-06-20,"PKXX","72-28-W",37.875,"PLT00042",162.505
"17264","W7",2016-06-20,"PKXX","72-28-W",38.625,"PLT00042",53.0065
"17265","W7",2016-06-20,"PKXX","72-28-W",39.375,"PLT00041",4.4665
"17266","W7",2016-06-20,"PKXX","72-28-W",39.875,"PLT00041",82.2905
"17267","W7",2016-06-20,"PKXX","72-28-W",41.5,"PLT00042",33.5765
"17268","W7",2016-06-20,"PKXX","72-28-W",41.625,"PLT00041",67.1175
"17269","W7",2016-06-20,"PKXX","72-28-W",42.25,"PLT00053",265.0145
"17270","W7",2016-06-20,"PKXX","72-28-W",51.875,"PLT00042",41.7125
"17271","W7",2016-06-20,"PKXX","72-28-W",52.625,"PLT00042",6.0795
"17272","W7",2016-06-20,"PKXX","72-28-W",58.625,"PLT00041",33.277
"17273","W7",2016-06-20,"PKXX","72-30-W",32.375,"PLT00023",9.2175
"17274","W7",2016-06-21,"PKXX","72-22-W",36.875,"PLT00043",20.213
"17275","W7",2016-06-21,"PKXX","72-24-W",29.5,"PLT00041",1.795
"17276","W7",2016-06-21,"PKXX","72-24-W",32.125,"PLT00023",21.9515
"17277","W7",2016-06-21,"PKXX","72-24-W",39.25,"PLT00045",9.4655
"17278","W7",2016-06-21,"PKXX","72-24-W",41.5,"PLT00009",20.26
"17279","W7",2016-06-21,"PKXX","72-26-W",34.75,"PLT00042",4.1225
"17280","W7",2016-06-21,"PKXX","72-28-W",31.75,"PLT00042",3.5425
"17281","W7",2016-06-21,"PKXX","72-28-W",37.875,"PLT00042",17.12
"17282","W7",2016-06-21,"PKXX","72-28-W",39.875,"PLT00041",2.2685
"17283","W7",2016-06-21,"PKXX","72-28-W",41.5,"PLT00042",23.8945
"17284","W7",2016-06-21,"PKXX","72-28-W",42.125,"PLT00042",4.938
"17285","W7",2016-06-21,"PKXX","72-28-W",42.25,"PLT00053",21.699
"17286","W7",2016-06-21,"PKXX","72-28-W",58.625,"PLT00041",6.729
"17287","W7",2016-06-21,"PKXX","72-28-W",61.625,"PLT00042",3.519
"17288","W7",2016-06-21,"PKXX","72-30-W",32.375,"PLT00023",18.2075
"17289","W7",2016-06-21,"PKXX","72-30-W",32.75,"PLT00023",1.82
"17290","W7",2016-06-21,"PKXX","72-30-W",35,"PLT00053",9.7585
"17291","W7",2016-06-21,"PKXX","72-30-W",36,"PLT00053",10.066
"17292","W7",2016-06-21,"PKXX","72-30-W",36.125,"PLT00042",48.593
"17293","W7",2016-06-21,"PKXX","72-30-W",37.875,"PLT00042",31.9745
"17294","W7",2016-06-21,"PKXX","72-30-W",42.125,"PLT00042",311.281
"17295","W7",2016-06-21,"PKXX","72-30-W",42.875,"PLT00042",50.6635
"17296","W7",2016-06-21,"PKXX","72-30-W",49.625,"PLT00053",19.508
"17297","W7",2016-06-22,"PKXX","72-17-F",35.5,"PLT00009",21.6015
"17298","W7",2016-06-22,"PKXX","72-20-W",33.875,"PLT00051",8.2065
"17299","W7",2016-06-22,"PKXX","72-20-W",56.125,"PLT00017",20.36
"17300","W7",2016-06-22,"PKXX","72-22-W",38,"PLT00053",8.9155
"17301","W7",2016-06-22,"PKXX","72-22-W",38.375,"PLT00055",4.5955
"17302","W7",2016-06-22,"PKXX","72-22-W",48,"PLT00042",11.535
"17303","W7",2016-06-22,"PKXX","72-22-W",52.125,"PLT00042",6.1835
"17304","W7",2016-06-22,"PKXX","72-22-W",62.125,"PLT00042",7.3685
"17305","W7",2016-06-22,"PKXX","72-24-W",44.375,"PLT00051",2.685
"17306","W7",2016-06-22,"PKXX","72-24-W",53,"PLT00042",9.4675
"17307","W7",2016-06-22,"PKXX","72-26-W",36.875,"PLT00053",8.813
"17308","W7",2016-06-22,"PKXX","72-26-W",42.375,"PLT00023",61.9335
"17309","W7",2016-06-22,"PKXX","72-28-W",31.75,"PLT00042",9.0435
"17310","W7",2016-06-22,"PKXX","72-28-W",37.75,"PLT00041",8.936
"17311","W7",2016-06-22,"PKXX","72-28-W",37.875,"PLT00042",32.43
"17312","W7",2016-06-22,"PKXX","72-28-W",41.625,"PLT00041",7.2805
"17313","W7",2016-06-22,"PKXX","72-28-W",42.25,"PLT00053",38.3345
"17314","W7",2016-06-22,"PKXX","72-28-W",50,"PLT00009",39.746
"17315","W7",2016-06-22,"PKXX","72-30-W",35,"PLT00053",23.4565
"17316","W7",2016-06-22,"PKXX","72-30-W",36,"PLT00053",50.45
"17317","W7",2016-06-22,"PKXX","72-30-W",42.125,"PLT00042",77.869
"17318","W7",2016-06-22,"PKXX","72-30-W",42.875,"PLT00042",7.2435
"17319","W7",2016-06-22,"PKXX","72-30-W",49.625,"PLT00053",13.828
"17320","W7",2016-06-23,"AKPG","72-18-W",25.625,"PLT00070",4.5535
"17321","W7",2016-06-23,"PKXX","72-18-F",17,"PLT00053",2.0045
"17322","W7",2016-06-23,"PKXX","72-18-F",20.375,"PLT00053",5.9515
"17323","W7",2016-06-23,"PKXX","72-18-F",35.25,"PLT00043",12.8635
"17324","W7",2016-06-23,"PKXX","72-18-F",38.25,"PLT00EUR",40.3835
"17325","W7",2016-06-23,"PKXX","72-18-F",39.625,"PLT00043",72.666
"17326","W7",2016-06-23,"PKXX","72-18-F",59.75,"PLT00009",18.288
"17327","W7",2016-06-23,"PKXX","72-18-F",67.75,"PLT00045",20.8575
"17328","W7",2016-06-23,"PKXX","72-20-W",38.375,"PLT00008",102.1035
"17329","W7",2016-06-23,"PKXX","72-20-W",39,"PLT00051",18.435
"17330","W7",2016-06-23,"PKXX","72-20-W",47.125,"PLT00051",2.7755
"17331","W7",2016-06-23,"PKXX","72-22-W",36.875,"PLT00043",40.053
"17332","W7",2016-06-23,"PKXX","72-22-W",38,"PLT00053",22.8535
"17333","W7",2016-06-23,"PKXX","72-24-W",22.625,"PLT00053",25.864
"17334","W7",2016-06-23,"PKXX","72-24-W",51,"PLT00051",20.8575
"17335","W7",2016-06-23,"PKXX","72-24-W",59.25,"PLT00042",10.7255
"17336","W7",2016-06-23,"PKXX","72-26-W",34.25,"PLT00042",2.0365
"17337","W7",2016-06-23,"PKXX","72-26-W",36.875,"PLT00053",6.599
"17338","W7",2016-06-23,"PKXX","72-26-W",42.375,"PLT00042",32.4735
"17339","W7",2016-06-23,"PKXX","72-26-W",54.375,"PLT00045",3.145
"17340","W7",2016-06-23,"PKXX","72-26-W",56.625,"PLT00045",16.294
"17341","W7",2016-06-23,"PKXX","72-28-W",31.75,"PLT00042",19.8175
"17342","W7",2016-06-23,"PKXX","72-28-W",37.625,"PLT00070",44.0495
"17343","W7",2016-06-23,"PKXX","72-28-W",37.875,"PLT00042",10.8045
"17344","W7",2016-06-23,"PKXX","72-28-W",54.375,"PLT00041",21.6895
"17345","W7",2016-06-23,"PKXX","72-28-W",58.625,"PLT00041",19.957
"17346","W7",2016-06-23,"PKXX","72-30-W",36,"PLT00053",4.013
"17347","W7",2016-06-23,"PKXX","72-30-W",42.125,"PLT00042",4.694
"17348","W7",2016-06-24,"AKPG","84-18-W",37.75,"PLT00070",43.68
"17349","W7",2016-06-24,"AKPG","84-18-W",45.25,"PLT00070",45.3785
"17350","W7",2016-06-24,"PKXX","72-17-F",35.5,"PLT00009",102.262
"17351","W7",2016-06-24,"PKXX","72-17-F",38,"PLT00009",81.197
"17352","W7",2016-06-24,"PKXX","72-17-F",38.5,"PLT00009",14.091
"17353","W7",2016-06-24,"PKXX","72-17-F",40,"PLT00009",47.4885
"17354","W7",2016-06-24,"PKXX","72-17-F",40.125,"PLT00009",7.502
"17355","W7",2016-06-24,"PKXX","72-17-F",42,"PLT00009",59.264
"17356","W7",2016-06-24,"PKXX","72-17-F",44,"PLT00009",16.2725
"17357","W7",2016-06-24,"PKXX","72-18-F",24,"PLT00041",21.3265
"17358","W7",2016-06-24,"PKXX","72-18-F",31.5,"PLT00006",62.3135
"17359","W7",2016-06-24,"PKXX","72-18-F",34.75,"PLT00006",2.1725
"17360","W7",2016-06-24,"PKXX","72-18-F",34.875,"PLT00009",6.525
"17361","W7",2016-06-24,"PKXX","72-18-F",37.375,"PLT00009",14.0585
"17362","W7",2016-06-24,"PKXX","72-18-F",40.125,"PLT00055",20.029
"17363","W7",2016-06-24,"PKXX","72-18-F",42.875,"PLT00009",5.385
"17364","W7",2016-06-24,"PKXX","72-18-F",59.75,"PLT00009",153.7235
"17365","W7",2016-06-24,"PKXX","72-18-F",67.75,"PLT00045",42.016
"17366","W7",2016-06-24,"PKXX","72-22-W",38.625,"PLT00042",2.3335
"17367","W7",2016-06-24,"PKXX","72-24-W",22.625,"PLT00053",8.29
"17368","W7",2016-06-24,"PKXX","72-24-W",29.5,"PLT00041",3.4055
"17369","W7",2016-06-24,"PKXX","72-24-W",32.125,"PLT00023",21.7345
"17370","W7",2016-06-24,"PKXX","72-24-W",35,"PLT00051",8.344
"17371","W7",2016-06-24,"PKXX","72-24-W",41.5,"PLT00009",19.7585
"17372","W7",2016-06-24,"PKXX","72-24-W",53,"PLT00042",27.532
"17373","W7",2016-06-24,"PKXX","72-24-W",59.25,"PLT00042",28.568
"17374","W7",2016-06-24,"PKXX","72-26-W",34.25,"PLT00042",9.749
"17375","W7",2016-06-24,"PKXX","72-26-W",42.375,"PLT00023",21.842
